Time,City,Sub_city,Text,latitude,longitude,panic_level
2025-09-20 11:50:13+00:00,Chennai,Chennai,"RT @rapplerdotcom: FLOOD CONTROL, NOT FUND CONTROL ✊

Thousands of protesters are expected to join rallies at Luneta and the People Power M…",13.0836939,80.270186,High
2025-09-20 11:50:13+00:00,Chennai,Chennai,"RT @Sheela14619778: #SantRampalMaharaj
संत रामपाल जी महाराज जी ने आदेश दे दिए कि सभी आश्रमो का काम तुरंत रोक कर पहले सभी बाढ़ पीड़ित गांवों…",13.0836939,80.270186,High
2025-09-20 11:50:11+00:00,Chennai,Chennai,"$AVGO Sunum.FLOOD

*Broadcom, yarı iletken ve altyapı yazılım çözümleri alanında dünya lideri bir teknoloji şirketidir. Şirketin iş modeli, büyük ve stratejik olarak önemli pazarlarda lider konumdaki ürünleri geliştirmeye odaklanmıştır. https://t.co/UVmMNEvgXq",13.0836939,80.270186,High
2025-09-20 11:50:11+00:00,Chennai,Chennai,"RT @Eye_Fin_surgeon: #h1bvisa 

Tsunami before the weekend.

H1B visa fees 100000 USD per year

Rule signed by Trump. https://t.co/5idbRYl8…",13.0836939,80.270186,High
2025-09-20 11:50:09+00:00,Chennai,Chennai,RT @Red_N_Right: 🐬 I've coached in world class competitions. My Saddleback College Hall of Fame swimmer Don Flood qualified for final round…,13.0836939,80.270186,Medium
2025-09-20 11:50:08+00:00,Chennai,Chennai,"RT @Rehanjunejo01: #Flood victims need more than rations 🌊💔🏚
Only healthcare facilities and direct financial support can heal their wounds…",13.0836939,80.270186,High
2025-09-20 11:50:08+00:00,Chennai,Chennai,"RT @ABSCBNNews: Hundreds of residents, church leaders, and youth groups staged a rally and motorcade protest in Hagonoy, Bulacan, on Saturd…",13.0836939,80.270186,High
2025-09-20 11:50:04+00:00,Chennai,Chennai,"RT @PhilippineStar: Students from the country’s biggest universities are calling on the public to “flood Luneta” on September 21, 2025, to…",13.0836939,80.270186,High
2025-09-20 11:50:03+00:00,Chennai,Chennai,RT @DrowsyMauve: Toby watching the flood of Gaster donations roll in tomorrow https://t.co/b66V7kEJdZ,13.0836939,80.270186,High
2025-09-20 11:50:03+00:00,Chennai,Chennai,"RT @nzranasr: Salam all. Malaysian Medical Association Sabah are taking donations for flood victims. They need;
&gt;maggi
&gt;susu baby
&gt;biskut
&gt;…",13.0836939,80.270186,High
2025-09-20 11:50:02+00:00,Chennai,Chennai,"RT @DhruvRathenx: BREAKING : RaGa Tsunami on 🔥

राहुल गांधी के एटम बम पार्ट-2 ने वोट चोरी पर सारे रिकॉर्ड तोड़ दिए हैं और 10 करोड़ व्यूज़…",13.0836939,80.270186,High
2025-09-20 11:50:02+00:00,Chennai,Chennai,"पंजाब में बाढ आई है लाखों लोग बाढ से पीड़ित है आदरणीय अखिलेश यादव जी ने उनके हाल चाल जानने के लिए समाजवादी पार्टी की ओर से मा0 सांसद धर्मेन्द्र यादव  जी के नेतृत्व में एक कमेटी भेजी है, धर्मेंद्र यादव लगातार बाढ़ क्षेत्रों का दौरा कर रहे और लोगों के बीच मदद के लिए हाथ बटा रहे https://t.co/B7riwKU3HU",13.0836939,80.270186,0
2025-09-20 11:50:02+00:00,Chennai,Chennai,"RT @MSaqibShaikh190: Sindh Govt’s Flood Monitoring Cell issues latest water inflow &amp; outflow updates: Guddu 319,180/290,819 cusecs, Sukkur…",13.0836939,80.270186,0
2025-09-20 11:50:01+00:00,Chennai,Chennai,"""No one would take accountability for this, meanwhile my family were made homeless for approximately five months."" https://t.co/HsVfHwedQk",13.0836939,80.270186,High
2025-09-20 11:50:00+00:00,Chennai,Chennai,"RT @seoul_stop: ANNOUNCEMENT

Our Lacson branch will be CLOSED TOMORROW, September 21 (Sunday) as we join the people in denouncing the bill…",13.0836939,80.270186,0
2025-09-20 11:50:00+00:00,Chennai,Chennai,"RT @sadelhimundka: संत रामपाल जी महाराज ने बाढ़ पीड़ितों को बहुत राहत पहुंचाई।
 हरियाणा के लगभग 10 गांव को संत रामपाल जी महाराज ने बाढ़ से…",13.0836939,80.270186,High
2025-09-20 11:50:00+00:00,Chennai,Chennai,"RT @JournoMirror: पंजाब: बाढ़ पीड़ितों के हालात जानने लुधियाना पहुंची सांसद इकरा हसन, शाही इमाम मौलाना उस्मान लुधियानवी से की मुलाक़ात, बो…",13.0836939,80.270186,High
2025-09-20 11:49:59+00:00,Chennai,Chennai,@ExxAlerts The tends to happen when you flood a country with Somalians and Indians.,13.0836939,80.270186,High
2025-09-20 11:49:59+00:00,Chennai,Chennai,"RT @SaintRampalJiM: 💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पी…",13.0836939,80.270186,Medium
2025-09-20 11:49:58+00:00,Chennai,Chennai,"RT @EPxInsights: Flood as Cover🇵🇰

In Bahawalpur, Lashkar terrorists are exploiting flood relief efforts as a front for funding, recruitmen…",13.0836939,80.270186,0
2025-09-20 11:49:55+00:00,Chennai,Chennai,"RT @FarrhanaBhattFC: 🚨 HASHTAG BOOSTER ALERT 🚨

What’s your favorite Farhana Bhatt outfit/look? 👗✨

📌 Use these hashtags:
#FarrhanaBhatt
#F…",13.0836939,80.270186,High
2025-09-20 11:49:54+00:00,Chennai,Chennai,"RT @Nani______4: All Time Fastest 1cr advance gross in Hyderabad 😭💥💥🔥

Human Tsunami @PawanKalyan 🛐💀

#Theycallhimog https://t.co/uxwGmrX5q4",13.0836939,80.270186,High
2025-09-20 11:49:52+00:00,Chennai,Chennai,"RT @MarkAnthon71217: @RichHeydarian May silbi din pala si Bato, napapalabas yung ebidensya 🤣🤣🤣 nung nakaraan kay Discaya 2016 nag umpisa yu…",13.0836939,80.270186,High
2025-09-20 11:49:50+00:00,Chennai,Chennai,"RT @SatlokChannel: लितानी गाँव बाढ़ से तबाह हो रहा था। गांववालों को उम्मीद थी केवल 500 फीट पाइप की, पर संत रामपाल जी महाराज ने भेजी 15,000…",13.0836939,80.270186,High
2025-09-20 11:49:49+00:00,Chennai,Chennai,"RT @VisheshDas11: ~कलयुग में सतयुग की शुरुआत Part-2️
इस वीडियो में देखिए  चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित…",13.0836939,80.270186,High
2025-09-20 11:49:49+00:00,Chennai,Chennai,"RT @MadanLa75567891: संत डा.MSG ने पिछले 10-15 दिनों पहले बारिश के कारण जो बाढ़ से तबाही आई थी,प्रभावित लोगों को राहत सामग्री पहुंचने के लि…",13.0836939,80.270186,Medium
2025-09-20 11:49:48+00:00,Chennai,Chennai,"@mohitlaws now like black money from Swiss vaults - talent will flow back into India. So much talent that they will flood the streets of Mumbai, Bangalore,Gurugram more than the monsoon now only manpower was left and that is coming. What thinking Sir! I think you are also not biological do",13.0836939,80.270186,High
2025-09-20 11:49:47+00:00,Chennai,Chennai,"RT @GlobalBrosCeo: @itsmeyoukraving said the Moans &amp; My legs behind My head Made Him flood my hole with Cum &amp; Keep Fuckin 🤤🍫💦

https://t.co…",13.0836939,80.270186,High
2025-09-20 11:49:46+00:00,Chennai,Chennai,RT @sanewsdelhi: 🔴 “महाराष्ट्र के सोलापुर ज़िले में राहत के कुछ दिन बाद फिर से भारी बारिश शुरू हो गई है। हालात बिगड़ने से सड़कों पर जलभराव…,13.0836939,80.270186,High
2025-09-20 11:49:44+00:00,Chennai,Chennai,"RT @allenanalysis: 🚨#BREAKING: Protesters flood Times Square chanting “F*ck Charlie Kirk,” slamming him as racist and nothing like MLK. The…",13.0836939,80.270186,High
2025-09-20 11:49:42+00:00,Chennai,Chennai,"RT @Nani______4: All Time Fastest 1cr advance gross in Hyderabad 😭💥💥🔥

Human Tsunami @PawanKalyan 🛐💀

#Theycallhimog https://t.co/uxwGmrX5q4",13.0836939,80.270186,High
2025-09-20 11:49:42+00:00,Chennai,Chennai,"RT @SatlokAshram: 💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ि…",13.0836939,80.270186,High
2025-09-20 11:49:37+00:00,Chennai,Chennai,"RT @SMCADMAN: Instead of invading Afghanistan again for P. somniferum L. to aid the ""Soma"" opium/opioid manufacturers to devastate vulnerab…",13.0836939,80.270186,High
2025-09-20 11:49:36+00:00,Chennai,Chennai,"RT @DhruvRathenx: BREAKING : RaGa Tsunami on 🔥

राहुल गांधी के एटम बम पार्ट-2 ने वोट चोरी पर सारे रिकॉर्ड तोड़ दिए हैं और 10 करोड़ व्यूज़…",13.0836939,80.270186,High
2025-09-20 11:49:35+00:00,Chennai,Chennai,"@Munna3938 @ChatterjAsking हाँ, मैंने देखा। मूल पोस्ट का वीडियो पाकिस्तान के कराची (गुलिस्तान-ए-जौहर) से अगस्त 2025 की बारिश का है, भारत से नहीं। यह गलत जगह जोड़ा जा रहा है। स्रोत: स्थानीय समाचार रिपोर्ट।",13.0836939,80.270186,Low
2025-09-20 11:49:32+00:00,Chennai,Chennai,"The Vortex,  (Modern Echo)
""2025’s 'The Vortex' reimagines her in a flood-ravaged world, reaching with a phi-spiral staff amid ruins. This central panel of our triptych spins 2025’s tensions (440/432 Hz) into a portal of hope. #HarmonicTriptych #HopeRises https://t.co/q1d5k3PtkX",13.0836939,80.270186,Medium
2025-09-20 11:49:31+00:00,Chennai,Chennai,RT @inquirerdotnet: Tuesday Vargas has called on her fellow artists to make a stand and join the street protests against corruption amid th…,13.0836939,80.270186,High
2025-09-20 11:49:31+00:00,Chennai,Chennai,"RT @Bhagal_Sanjuu: हिमाचल प्रदेश की जनता पहले ही बाढ़ से जूझ रही है, ऊपर से उनको सांसद भी ऐसी मिल गई है जो अपने कैफे में कमाई ना होने की वज…",13.0836939,80.270186,High
2025-09-20 11:49:30+00:00,Chennai,Chennai,"RT @muri_wanyam: 여기없는거도 포함된 28종

AAAAA
ANNIVERSARY
ANTARCTIC
APPLE
CRITTERCRASH
FLOOD
GARMENTDISPLAY
JESSICA
KIPERINA
LUCY
MATILDA
MOLDIR
N…",13.0836939,80.270186,Medium
2025-09-20 11:49:28+00:00,Chennai,Chennai,"RT @SATrueStory: 💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित…",13.0836939,80.270186,High
2025-09-20 11:49:28+00:00,Chennai,Chennai,RT @sanewsdelhi: 🔴 “महाराष्ट्र के सोलापुर ज़िले में राहत के कुछ दिन बाद फिर से भारी बारिश शुरू हो गई है। हालात बिगड़ने से सड़कों पर जलभराव…,13.0836939,80.270186,High
2025-09-20 11:49:25+00:00,Chennai,Chennai,"💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित गाँवों तक… 

❓क्या यह सब केवल संयोग है? या फिर वही अवतार आ चुका है 🙏 जिसकी प्रतीक्षा युगों से थी…

🎥 पूरा वीडियो अभी देखें: https://t.co/8R42aXCFJ7 https://t.co/t8jtOEtTDI",13.0836939,80.270186,High
2025-09-20 11:49:24+00:00,Chennai,Chennai,RT @SatlokChannel: गाँव लितानी (हिसार) को लाखो रुपयों के पाइप और मोटरें संत रामपाल जी महाराज ने दी | #hisar #flood https://t.co/7frnBcSlwN,13.0836939,80.270186,Low
2025-09-20 11:49:23+00:00,Chennai,Chennai,"RT @sanewsdelhi: 🌊 बाढ़ से जूझते मण्ढ़ाणा गाँव को संत रामपाल जी महाराज का साथ मिला 🙌 ₹20 लाख⭐✨+ की मदद 

📌🙏 गाँववालों ने संत रामपाल जी महा…",13.0836939,80.270186,High
2025-09-20 11:49:19+00:00,Chennai,Chennai,"RT @TheBritLad: If Islam is so great, why do Muslims flood to Christian countries?

Please explain.",13.0836939,80.270186,High
2025-09-20 11:49:18+00:00,Chennai,Chennai,"RT @allenanalysis: 🚨#BREAKING: Protesters flood Times Square chanting “F*ck Charlie Kirk,” slamming him as racist and nothing like MLK. The…",13.0836939,80.270186,High
2025-09-20 11:49:16+00:00,Chennai,Chennai,"RT @HarveenChadha: With this new H1B order, remote jobs are going to flood the market

Many employers will happy give 100k to remote worker…",13.0836939,80.270186,High
2025-09-20 11:49:16+00:00,Chennai,Chennai,"💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित गाँवों तक… 

❓क्या यह सब केवल संयोग है? या फिर वही अवतार आ चुका है 🙏 जिसकी प्रतीक्षा युगों से थी…

🎥 पूरा वीडियो अभी देखें: https://t.co/8R42aXCFJ7 https://t.co/KXTYZo6Di8",13.0836939,80.270186,High
2025-09-20 11:49:15+00:00,Chennai,Chennai,"RT @PhilstarNews: SEPT. 21 RALLIES: WHAT TO KNOW

Thousands are expected at Luneta and EDSA on September 21, the 53rd anniversary of martia…",13.0836939,80.270186,High
2025-09-20 11:49:13+00:00,Chennai,Chennai,"RT @freakniggat: Told bro i’m tryn flood u up, lemme dig in that pussy 😈🍆💦
ᶠᵘˡˡ ᵛⁱᵈᵉᵒ ᵒⁿ ᵐʸ ᵒⁿˡʸᶠᵃⁿˢ ᵃⁿᵈ ᴶᶠᶠ!
@certifiedbro4u 
@freakniggat…",13.0836939,80.270186,High
2025-09-20 11:49:13+00:00,Chennai,Chennai,"RT @sanewsdelhi: 📌🙏संत रामपाल जी महाराज ने कहा की बाढ़ पीड़ित मण्ढ़ाणा गाँव वालो की इतनी मदद कर दो जिसकी कोई हद नही। ✨💥

📍पुरा गाँव आज इस म…",13.0836939,80.270186,Low
2025-09-20 11:49:12+00:00,Chennai,Chennai,RT @SatlokChannel: गाँव लितानी (हिसार) को लाखो रुपयों के पाइप और मोटरें संत रामपाल जी महाराज ने दी | #hisar #flood https://t.co/7frnBcSlwN,13.0836939,80.270186,Low
2025-09-20 11:49:12+00:00,Chennai,Chennai,"RT @DrBlind00: ताबड़तोड़ फॉलोवर्स की बारिश शुरू है🔥

अभी करो फॉलो 👉 @rajtalksalways

जो रिट्वीट करेगा, उससे कनेक्ट होना ना भूलो 🤝

कमेंट…",13.0836939,80.270186,High
2025-09-20 11:49:11+00:00,Chennai,Chennai,"RT @HarveenChadha: With this new H1B order, remote jobs are going to flood the market

Many employers will happy give 100k to remote worker…",13.0836939,80.270186,High
2025-09-20 11:49:11+00:00,Chennai,Chennai,"RT @timesofindia: 'You should also understand my grief... Yesterday, my restaurant did a business of Rs 50, and the monthly salary of the e…",13.0836939,80.270186,Low
2025-09-20 11:49:11+00:00,Chennai,Chennai,"RT @Xaif_Crypto: 🚨:Wall Street giants are quietly stacking #XRP Dr. Jim Willie says

BlackRock &amp; JPMorgan are loading up behind the scenes.…",13.0836939,80.270186,High
2025-09-20 11:49:10+00:00,Chennai,Chennai,"RT @SoullessSenseii: BLUE ARCHIVE GOT THE

WE ARE LIVING OUR LIVES

ABOUND WITH SO MUCH INFORMATION

CMON LET GO OF THE REMOTE DONT YOU KNO…",13.0836939,80.270186,High
2025-09-20 11:49:10+00:00,Chennai,Chennai,"RT @anitavladivoski: पंजाब में आई बाढ़ से किसान तबाह  !

किसानो के तथाकथित नेता ""राकेश डकैत"" हवाई जहाज में ""मलाई"" चेपते हुए  !

विदेश भ्रमण…",13.0836939,80.270186,High
2025-09-20 11:49:10+00:00,Chennai,Chennai,"RT @sanewsdelhi: 🌊 बाढ़ से जूझते मण्ढ़ाणा गाँव को संत रामपाल जी महाराज का साथ मिला 🙌 ₹20 लाख⭐✨+ की मदद 

📌🙏 गाँववालों ने संत रामपाल जी महा…",13.0836939,80.270186,High
2025-09-20 11:49:07+00:00,Chennai,Chennai,"RT @rapplerdotcom: FLOOD CONTROL, NOT FUND CONTROL ✊

Thousands of protesters are expected to join rallies at Luneta and the People Power M…",13.0836939,80.270186,High
2025-09-20 11:49:07+00:00,Chennai,Chennai,"RT @VajraCorps_IA: 🇮🇳 #OperationRahat | Care with Compassion
In flood-threatened #RukhnewalaKalan, #Ferozepur — the sudden rise of Sutlej w…",13.0836939,80.270186,Medium
2025-09-20 11:49:06+00:00,Chennai,Chennai,"RT @Rehanjunejo01: #Flood victims need more than rations 🌊💔🏚
Only healthcare facilities and direct financial support can heal their wounds…",13.0836939,80.270186,High
2025-09-20 11:49:06+00:00,Chennai,Chennai,"RT @BMTheEquityDesk: H1B Visa fees is no problem. Over the next two decades India will have a tsunami of jobs of its own!

Let’s plan for 2…",13.0836939,80.270186,Medium
2025-09-20 11:49:06+00:00,Chennai,Chennai,"RT @Millat_Times: मुंबई के मंम्बरा इलाके का एक वीडियो तेजी से वायरल हो रहा है, जिसमें मशहूर इंफ्लुएंसर मरज़िया शानू पठान तेज़ बारिश के बाव…",13.0836939,80.270186,Medium
2025-09-20 11:49:06+00:00,Chennai,Chennai,"💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित गाँवों तक… 

❓क्या यह सब केवल संयोग है? या फिर वही अवतार आ चुका है 🙏 जिसकी प्रतीक्षा युगों से थी…

🎥 पूरा वीडियो अभी देखें: https://t.co/8R42aXCFJ7 https://t.co/vrmAhsiuGk",13.0836939,80.270186,High
2025-09-20 11:49:04+00:00,Chennai,Chennai,"RT @ABPNews: ये वीडियो बिहार के पटना से सामने आया है, जहां बारिश की वजह से जंक्शन के पास नवनिर्मित मल्टी मोडल हब के पास सड़क धंस गई और वहां…",13.0836939,80.270186,High
2025-09-20 11:49:04+00:00,Chennai,Chennai,"RT @sanewsdelhi: 📌🙏संत रामपाल जी महाराज ने कहा की बाढ़ पीड़ित मण्ढ़ाणा गाँव वालो की इतनी मदद कर दो जिसकी कोई हद नही। ✨💥

📍पुरा गाँव आज इस म…",13.0836939,80.270186,Low
2025-09-20 11:49:03+00:00,Chennai,Chennai,"RT @sanewsdelhi: 📌🙏संत रामपाल जी महाराज ने कहा की बाढ़ पीड़ित मण्ढ़ाणा गाँव वालो की इतनी मदद कर दो जिसकी कोई हद नही। ✨💥

📍पुरा गाँव आज इस म…",13.0836939,80.270186,Low
2025-09-20 11:49:02+00:00,Chennai,Chennai,"RT @MaryKostakidis: Israel to flood Gaza City with explosive-laden robots

Army set to deploy ‘unprecedented’ number of remote-controlled v…",13.0836939,80.270186,High
2025-09-20 11:49:02+00:00,Chennai,Chennai,"RT @scrag_boy: Severe earthquake warning, followed by an immediate flood watch. https://t.co/0GgUZjATO3",13.0836939,80.270186,High
2025-09-20 11:49:00+00:00,Chennai,Chennai,RT @hymnfortaiwa: eastern cape government must build a new town but they don’t have contingency emergency plans in case of natural disaster…,13.0836939,80.270186,High
2025-09-20 11:48:59+00:00,Chennai,Chennai,RT @AAPGauravSingh: यूनियन बैंक ऑफ इंडिया के वरिष्ठ अधिकारियों ने सीएम @BhagwantMann से मुलाकात कर 'मिशन चडीकला' में 2 करोड़ रुपये का चेक…,13.0836939,80.270186,Medium
2025-09-20 11:48:59+00:00,Chennai,Chennai,"From I started seeing the one bag a ants in my house I knew we were gonna get a decent amount of rain. The flooding also isn’t shocking because once there is a period of drought, the place ago flood once it rains especially in that magnitude",13.0836939,80.270186,High
2025-09-20 11:48:58+00:00,Chennai,Chennai,"RT @p_sahibsingh: इस बार दिल्ली में रिकॉर्ड तोड़ बारिश हुई, पीछे से बाढ़ का खतरा भी आया, लेकिन हमारी सरकार की कड़ी मेहनत, सतर्कता और बेहतर…",13.0836939,80.270186,Medium
2025-09-20 11:48:58+00:00,Chennai,Chennai,"RT @BMTheEquityDesk: H1B Visa fees is no problem. Over the next two decades India will have a tsunami of jobs of its own!

Let’s plan for 2…",13.0836939,80.270186,Medium
2025-09-20 11:48:57+00:00,Chennai,Chennai,"@ShadowofEzra If history was repeating itself, the USA would be deporting every last Jew in the nation for usury, tax-farming, perverting the legal system, destroying the art world, murdering JFK, and deceptively passing the 1965 Hart-Celler Act to flood the nation with non-White refuse.",13.0836939,80.270186,High
2025-09-20 11:48:57+00:00,Chennai,Chennai,"RT @DhruvRathenx: BREAKING : RaGa Tsunami on 🔥

राहुल गांधी के एटम बम पार्ट-2 ने वोट चोरी पर सारे रिकॉर्ड तोड़ दिए हैं और 10 करोड़ व्यूज़…",13.0836939,80.270186,High
2025-09-20 11:48:57+00:00,Chennai,Chennai,@MDNnewss Her job is to seperate the rich from the poor like in the eastern cape and then flood Johannesburg with cheap labour from illegal foreingers! https://t.co/pNaPfE171i,13.0836939,80.270186,High
2025-09-20 11:48:57+00:00,Chennai,Chennai,"The Lament (Modern Grief)
""2025’s 'The Lament' places her in flood-wrecked cliffs, clutching a seaweed-wrapped phone. The triptych begins with climate grief and digital isolation (440 Hz). #HarmonicTriptych #SacredWound https://t.co/LiPz2ys8i1",13.0836939,80.270186,Medium
2025-09-20 11:48:55+00:00,Chennai,Chennai,"@Agent_Wash8307 @TheRealQuenny Cause it does.
Literally kicks in a doorway before you fight flood, a hall after (with more flood) and have had many instances of still fighting enemies where it kicks in lmao.
Also who actually played desert bus cause most of those hours are 3 and CE.",13.0836939,80.270186,Medium
2025-09-20 11:48:54+00:00,Chennai,Chennai,"💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ित गाँवों तक… 

❓क्या यह सब केवल संयोग है? या फिर वही अवतार आ चुका है 🙏 जिसकी प्रतीक्षा युगों से थी…

🎥 पूरा वीडियो अभी देखें: https://t.co/8R42aXCFJ7 https://t.co/4V0nr28AjD",13.0836939,80.270186,High
2025-09-20 11:48:53+00:00,Chennai,Chennai,"@TrackTwood Limitations lo kuda Limitless bookings 🔥
This is the true craze of the People’s Star 👑
Sept 25th = Mass Tsunami guaranteed 🌊💥

#TheyCallHimOG #OGonSept25 @PawanKalyan",13.0836939,80.270186,High
2025-09-20 11:48:52+00:00,Chennai,Chennai,"RT @HarveenChadha: With this new H1B order, remote jobs are going to flood the market

Many employers will happy give 100k to remote worker…",13.0836939,80.270186,High
2025-09-20 11:48:50+00:00,Chennai,Chennai,"RT @Sai_VK_18: All Time Fastest 1cr advance gross in Hyderabad 😭💥💥🔥

Human Tsunami @PawanKalyan 🛐🙏

#Theycallhimog https://t.co/hoFA6WUyP3",13.0836939,80.270186,High
2025-09-20 11:48:50+00:00,Chennai,Chennai,"RT @Millat_Times: मुंबई के मंम्बरा इलाके का एक वीडियो तेजी से वायरल हो रहा है, जिसमें मशहूर इंफ्लुएंसर मरज़िया शानू पठान तेज़ बारिश के बाव…",13.0836939,80.270186,Medium
2025-09-20 11:48:48+00:00,Chennai,Chennai,"RT @VajraCorps_IA: 🇮🇳 #OpRAAHAT | Care with Compassion
In flood-hit #Gonewala, #AmritsarDistrict — #PantherDivision swiftly evacuated a 60-…",13.0836939,80.270186,Medium
2025-09-20 11:48:46+00:00,Chennai,Chennai,"RT @FarrhanaBhattFC: 🚨 HASHTAG BOOSTER ALERT 🚨

What’s your favorite Farhana Bhatt outfit/look? 👗✨

📌 Use these hashtags:
#FarrhanaBhatt
#F…",13.0836939,80.270186,High
2025-09-20 12:03:53+00:00,Kolkata,Kolkata,"RT @RonaldoTR99: 🧵 FLOOD

🇫🇷🔴🟡 Kulüplerimizin, Junior Olaitan gibi Fransa Ligleri'nden Değerlendirebilecekleri U23 Bazı İsimleri Listeledim…",22.5726459,88.3638953,Low
2025-09-20 12:03:52+00:00,Kolkata,Kolkata,"RT @BMTheEquityDesk: H1B Visa fees is no problem. Over the next two decades India will have a tsunami of jobs of its own!

Let’s plan for 2…",22.5726459,88.3638953,Medium
2025-09-20 12:03:51+00:00,Kolkata,Kolkata,RT @sierramistt420: When the fake sugar daddies flood your DMs https://t.co/PbRf5R5E0B,22.5726459,88.3638953,High
2025-09-20 12:03:51+00:00,Kolkata,Kolkata,"RT @HarveenChadha: With this new H1B order, remote jobs are going to flood the market

Many employers will happy give 100k to remote worker…",22.5726459,88.3638953,High
2025-09-20 12:03:51+00:00,Kolkata,Kolkata,RT @NOELreports: A Russian soldier comments on the situation after a Ukrainian attack. “We’re screwed here! Everything’s on fire: generator…,22.5726459,88.3638953,High
2025-09-20 12:03:50+00:00,Kolkata,Kolkata,"RT @AdamJSchwarz: Trump says he specifically requested that @SadiqKhan should be excluded from the UK state banquet:

""On immigration, he's…",22.5726459,88.3638953,High
2025-09-20 12:03:50+00:00,Kolkata,Kolkata,"RT @afoc_official: 《リリース情報》

UNISON SQUARE GARDEN田淵智也
ソロカバーアルバム『田淵智也』
【2025年12月3日(水)リリース】

a flood of circleのDancing Zombiezをカヴァーしてくれました🧟…",22.5726459,88.3638953,Medium
2025-09-20 12:03:49+00:00,Kolkata,Kolkata,"RT @CitiusMag: No drama for Team USA for once 😅

Christian Coleman, Ronnie Baker, Trayvon Bromell, and T’Mars McCallum get the stick around…",22.5726459,88.3638953,Low
2025-09-20 12:03:49+00:00,Kolkata,Kolkata,RT @Councillorsuzie: How dare he spend our money in this way when we have so many issues in our country that we need sorted out. This Labou…,22.5726459,88.3638953,High
2025-09-20 12:03:49+00:00,Kolkata,Kolkata,"Zen -Zee genration and their own version to collect donations for the Punjab flood victims rehabilitation.

#Music is the bestest #Tharapy I suppose for any generation.
https://t.co/bLTQbYnKgr",22.5726459,88.3638953,High
2025-09-20 12:03:48+00:00,Kolkata,Kolkata,RT @Redpuppy5: Bathing my dog was a disaster https://t.co/4qVvh8eamy,22.5726459,88.3638953,High
2025-09-20 12:03:48+00:00,Kolkata,Kolkata,"RT @fmcocolo765: SUPER EIGHT の丸山隆平と
　休日課長がオーガナイズする
　　ベースの日のイベント
THE BASS DAY 10th Anniversary
　　　　　　　Groove-Method LIVE
＼＼＼\ 東京・大阪で開催！/／／／…",22.5726459,88.3638953,High
2025-09-20 12:03:46+00:00,Kolkata,Kolkata,RT @Councillorsuzie: How dare he spend our money in this way when we have so many issues in our country that we need sorted out. This Labou…,22.5726459,88.3638953,High
2025-09-20 12:03:46+00:00,Kolkata,Kolkata,"RT @HarveenChadha: With this new H1B order, remote jobs are going to flood the market

Many employers will happy give 100k to remote worker…",22.5726459,88.3638953,High
2025-09-20 12:03:46+00:00,Kolkata,Kolkata,@Tapiaun @Nsaniity_ @Wusitme @AlikairArts @LUXXK7 @Genshin_Forever @Flood_Dokkan @DokkanEssential @DokkanAssets @Luca_dokkan @AirDokkan @illusPlatypus @TheMaskedNingen @TheIroncane @KAD_ProductionZ @DaTruthDT @Son_Goku_Mid @AbuBeast_ @ToonRami @glacierHitku @PotarasMight,22.5726459,88.3638953,High
2025-09-20 12:03:45+00:00,Kolkata,Kolkata,RT @Councillorsuzie: How dare he spend our money in this way when we have so many issues in our country that we need sorted out. This Labou…,22.5726459,88.3638953,High
2025-09-20 12:03:43+00:00,Kolkata,Kolkata,"RT @SatlokAshram: 💥 कलयुग में सतयुग की शुरुआत Part-2️💥

इस वीडियो में देखिए 🔥 चौंकाने वाले सबूत!
दिल्ली के अनाथ बच्चों से लेकर 🌊 बाढ़ पीड़ि…",22.5726459,88.3638953,High
2025-09-20 12:03:43+00:00,Kolkata,Kolkata,RT @AAPUttarPradesh: देश को आजादी दिलाने में अपनी अग्रिम भूमिका निभाने वाले सौराष्ट्र के किसानों को आजादी के 78 साल बाद आज बाढ़ और केमिकल…,22.5726459,88.3638953,Medium
